SRNO,GRNO,date,Time,Entry,deviceId,on,off
705,G02859,2025-02-09,10:39:9,OUT,0729a1bbb26d6dda,1,1
706,G01887,2025-02-09,10:39:22,OUT,0729a1bbb26d6dda,1,1
707,G00018,2025-02-09,10:43:38,OUT,0729a1bbb26d6dda,1,1
708,GN230360,2025-02-09,10:44:45,OUT,0729a1bbb26d6dda,1,1
709,GN230369,2025-02-09,10:44:50,OUT,0729a1bbb26d6dda,1,1
710,G01148,2025-02-09,10:44:58,OUT,0729a1bbb26d6dda,1,1
711,G01727,2025-02-09,10:46:28,OUT,0729a1bbb26d6dda,1,1
712,G01230,2025-02-09,10:49:57,OUT,0729a1bbb26d6dda,1,1
713,G01028,2025-02-09,10:51:24,OUT,0729a1bbb26d6dda,1,1
714,G00740,2025-02-09,10:51:34,OUT,0729a1bbb26d6dda,1,1
715,GN230338,2025-02-09,10:51:42,OUT,0729a1bbb26d6dda,1,1
716,G02029,2025-02-09,10:51:47,OUT,0729a1bbb26d6dda,1,1
717,M03787,2025-02-09,10:51:54,OUT,0729a1bbb26d6dda,1,1
718,L02946,2025-02-09,10:53:11,OUT,0729a1bbb26d6dda,1,1
719,L02714,2025-02-09,10:55:1,OUT,0729a1bbb26d6dda,1,1
720,L02816,2025-02-09,10:55:5,OUT,0729a1bbb26d6dda,1,1
721,GN230361,2025-02-09,10:56:40,OUT,0729a1bbb26d6dda,1,1
722,GN230966,2025-02-09,10:56:46,OUT,0729a1bbb26d6dda,1,1
723,G03297,2025-02-09,10:56:52,OUT,0729a1bbb26d6dda,1,1
724,L00941,2025-02-09,10:56:57,OUT,0729a1bbb26d6dda,1,1
725,L03082,2025-02-09,10:57:9,OUT,0729a1bbb26d6dda,1,1
726,L00049,2025-02-09,10:57:13,OUT,0729a1bbb26d6dda,1,1
727,G01908,2025-02-09,10:57:38,OUT,0729a1bbb26d6dda,1,1
728,G01181,2025-02-09,10:57:52,OUT,0729a1bbb26d6dda,1,1
729,GN231207,2025-02-09,11:00:9,OUT,0729a1bbb26d6dda,1,1
730,GN230253,2025-02-09,11:00:17,OUT,0729a1bbb26d6dda,1,1
731,L01135,2025-02-09,11:00:23,OUT,0729a1bbb26d6dda,1,1
732,GN230638,2025-02-09,11:00:38,OUT,0729a1bbb26d6dda,1,1
733,L00402,2025-02-09,11:00:47,OUT,0729a1bbb26d6dda,1,1
734,G01527,2025-02-09,11:00:51,OUT,0729a1bbb26d6dda,1,1
735,GN230630,2025-02-09,11:00:59,OUT,0729a1bbb26d6dda,1,1
736,G02422,2025-02-09,11:01:24,OUT,0729a1bbb26d6dda,1,1
737,G01043,2025-02-09,11:02:25,OUT,0729a1bbb26d6dda,1,1
738,G00912,2025-02-09,11:02:32,OUT,0729a1bbb26d6dda,1,1
739,G00001,2025-02-09,11:02:43,OUT,0729a1bbb26d6dda,1,1
740,G02412,2025-02-09,11:03:1,OUT,0729a1bbb26d6dda,1,1
741,L01218,2025-02-09,11:03:8,OUT,0729a1bbb26d6dda,1,1
742,G00496,2025-02-09,11:03:16,OUT,0729a1bbb26d6dda,1,1
743,G00402,2025-02-09,11:04:3,OUT,0729a1bbb26d6dda,1,1
744,G01755,2025-02-09,11:04:7,OUT,0729a1bbb26d6dda,1,1
745,L00561,2025-02-09,11:04:30,OUT,0729a1bbb26d6dda,1,1
746,L02789,2025-02-09,11:05:28,OUT,0729a1bbb26d6dda,1,1
747,G02936,2025-02-09,11:05:37,OUT,0729a1bbb26d6dda,1,1
748,GN231019,2025-02-09,11:06:45,OUT,0729a1bbb26d6dda,1,1
749,G01224,2025-02-09,11:07:2,OUT,0729a1bbb26d6dda,1,1
750,L01108,2025-02-09,11:07:6,OUT,0729a1bbb26d6dda,1,1
751,G02376,2025-02-09,11:10:23,OUT,0729a1bbb26d6dda,1,1
752,L00062,2025-02-09,11:10:45,OUT,0729a1bbb26d6dda,1,1
753,L01666,2025-02-09,11:10:51,OUT,0729a1bbb26d6dda,1,1
754,G00873,2025-02-09,11:11:26,OUT,0729a1bbb26d6dda,1,1
755,GN230932,2025-02-09,11:23:7,OUT,0729a1bbb26d6dda,1,1
756,L02517,2025-02-09,11:23:25,OUT,0729a1bbb26d6dda,1,1
757,G00307,2025-02-09,11:25:39,OUT,0729a1bbb26d6dda,1,1
758,L02571,2025-02-09,11:26:2,OUT,0729a1bbb26d6dda,1,1
759,F02450,2025-02-09,11:26:19,OUT,0729a1bbb26d6dda,1,1
760,M02964,2025-02-09,11:26:24,OUT,0729a1bbb26d6dda,1,1
761,L01730,2025-02-09,11:26:30,OUT,0729a1bbb26d6dda,1,1
762,L01320,2025-02-09,11:26:49,OUT,0729a1bbb26d6dda,1,1
763,G00775,2025-02-09,11:29:26,IN,0729a1bbb26d6dda,1,1
764,L02801,2025-02-09,11:29:31,IN,0729a1bbb26d6dda,1,1
765,L00278,2025-02-09,11:29:39,IN,0729a1bbb26d6dda,1,1
766,G00151,2025-02-09,11:31:57,OUT,0729a1bbb26d6dda,1,1
767,G01443,2025-02-09,11:32:1,OUT,0729a1bbb26d6dda,1,1
768,G01031,2025-02-09,11:32:6,OUT,0729a1bbb26d6dda,1,1
769,GN230665,2025-02-09,11:32:10,OUT,0729a1bbb26d6dda,1,1
770,GN230266,2025-02-09,11:32:14,OUT,0729a1bbb26d6dda,1,1
771,G01732,2025-02-09,11:33:45,OUT,0729a1bbb26d6dda,1,1
772,L03217,2025-02-09,11:33:50,OUT,0729a1bbb26d6dda,1,1
773,G03222,2025-02-09,11:33:53,OUT,0729a1bbb26d6dda,1,1
774,GN230504,2025-02-09,11:47:5,OUT,0729a1bbb26d6dda,0,1
775,G02690,2025-02-09,11:49:45,OUT,0729a1bbb26d6dda,0,1
776,GN231014,2025-02-09,11:49:58,OUT,0729a1bbb26d6dda,0,1
777,L00169,2025-02-09,11:50:33,OUT,0729a1bbb26d6dda,0,1
778,G02746,2025-02-09,11:51:29,OUT,0729a1bbb26d6dda,0,1
779,G03038,2025-02-09,11:52:16,OUT,0729a1bbb26d6dda,0,1
780,G00391,2025-02-09,11:52:49,OUT,0729a1bbb26d6dda,0,1
781,G00301,2025-02-16,05:02:36,IN,0729a1bbb26d6dda,0,1
782,G00873,2025-02-16,05:32:6,IN,0729a1bbb26d6dda,0,1
783,L02762,2025-02-16,05:32:42,IN,0729a1bbb26d6dda,0,1
784,GN230266,2025-02-16,05:51:17,IN,0729a1bbb26d6dda,0,1
785,GN230257,2025-02-16,05:55:33,IN,0729a1bbb26d6dda,0,1
786,L03217,2025-02-16,05:59:6,IN,0729a1bbb26d6dda,0,1
787,G01732,2025-02-16,05:59:17,IN,0729a1bbb26d6dda,0,1
788,G03222,2025-02-16,05:59:26,IN,0729a1bbb26d6dda,0,1
789,L02517,2025-02-16,06:03:0,IN,0729a1bbb26d6dda,0,1
790,GN230932,2025-02-16,06:03:8,IN,0729a1bbb26d6dda,0,1
791,G03012,2025-02-16,06:05:52,IN,0729a1bbb26d6dda,0,1
792,L02475,2025-02-16,06:12:46,IN,0729a1bbb26d6dda,0,1
793,G01374,2025-02-16,06:12:59,IN,0729a1bbb26d6dda,0,1
794,L00211,2025-02-16,06:13:3,IN,0729a1bbb26d6dda,0,1
795,GN230665,2025-02-16,06:13:28,IN,0729a1bbb26d6dda,0,1
796,L01076,2025-02-16,06:17:16,IN,0729a1bbb26d6dda,0,1
797,G00775,2025-02-16,06:17:27,IN,0729a1bbb26d6dda,0,1
798,L02801,2025-02-16,06:17:33,IN,0729a1bbb26d6dda,0,1
799,L02571,2025-02-16,06:17:41,IN,0729a1bbb26d6dda,0,1
800,G00025,2025-02-16,06:24:37,IN,0729a1bbb26d6dda,0,1
801,G03038,2025-02-16,06:25:2,IN,0729a1bbb26d6dda,0,1
802,G02835,2025-02-16,06:25:58,IN,0729a1bbb26d6dda,0,1
803,G00151,2025-02-16,06:26:11,IN,0729a1bbb26d6dda,0,1
804,G00964,2025-02-16,06:26:38,IN,0729a1bbb26d6dda,0,1
805,G00001,2025-02-16,06:26:43,IN,0729a1bbb26d6dda,0,1
806,G02964,2025-02-16,06:27:7,IN,0729a1bbb26d6dda,0,1
807,L00134,2025-02-16,06:30:41,IN,0729a1bbb26d6dda,0,1
808,G02298,2025-02-16,06:31:44,IN,0729a1bbb26d6dda,0,1
809,G01760,2025-02-16,06:33:9,IN,0729a1bbb26d6dda,0,1
810,L00603,2025-02-16,06:36:18,IN,0729a1bbb26d6dda,0,1
811,GN230304,2025-02-16,06:36:24,IN,0729a1bbb26d6dda,0,1
812,GEN00642,2025-02-16,06:44:41,IN,0729a1bbb26d6dda,0,1
813,GN231180,2025-02-16,06:44:55,IN,0729a1bbb26d6dda,0,1
814,GN230554,2025-02-16,06:45:2,IN,0729a1bbb26d6dda,0,1
815,GN230504,2025-02-16,07:28:30,IN,0729a1bbb26d6dda,0,1
816,G00523,2025-02-16,07:28:50,IN,0729a1bbb26d6dda,0,1
817,G01181,2025-02-16,07:28:54,IN,0729a1bbb26d6dda,0,1
818,L00062,2025-02-16,07:31:3,IN,0729a1bbb26d6dda,0,1
819,G02376,2025-02-16,07:31:7,IN,0729a1bbb26d6dda,0,1
820,G01617,2025-02-16,07:32:45,IN,0729a1bbb26d6dda,0,1
821,GN230283,2025-02-16,07:36:16,IN,0729a1bbb26d6dda,0,1
822,G02422,2025-02-16,07:36:21,IN,0729a1bbb26d6dda,0,1
823,G01028,2025-02-16,07:39:30,IN,0729a1bbb26d6dda,0,1
824,GN230638,2025-02-16,07:40:58,IN,0729a1bbb26d6dda,0,1
825,L00049,2025-02-16,07:41:45,IN,0729a1bbb26d6dda,0,1
826,L03082,2025-02-16,07:41:50,IN,0729a1bbb26d6dda,0,1
827,G02947,2025-02-16,07:47:19,IN,0729a1bbb26d6dda,0,1
828,L00402,2025-02-16,07:47:25,IN,0729a1bbb26d6dda,0,1
829,G01527,2025-02-16,07:47:31,IN,0729a1bbb26d6dda,0,1
830,L03218,2025-02-16,07:47:36,IN,0729a1bbb26d6dda,0,1
831,G03190,2025-02-16,07:47:42,IN,0729a1bbb26d6dda,0,1
832,G01043,2025-02-16,07:47:55,IN,0729a1bbb26d6dda,0,1
833,L00242,2025-02-16,07:49:30,IN,0729a1bbb26d6dda,0,1
834,L03086,2025-02-16,07:49:35,IN,0729a1bbb26d6dda,0,1
835,L00229,2025-02-16,07:49:54,IN,0729a1bbb26d6dda,0,1
836,L01218,2025-02-16,07:50:42,IN,0729a1bbb26d6dda,0,1
837,G03297,2025-02-16,07:51:6,IN,0729a1bbb26d6dda,0,1
838,G02412,2025-02-16,07:51:41,IN,0729a1bbb26d6dda,0,1
839,L03060,2025-02-16,07:51:46,IN,0729a1bbb26d6dda,0,1
840,G00402,2025-02-16,07:52:52,IN,0729a1bbb26d6dda,0,1
841,L02180,2025-02-16,07:53:18,IN,0729a1bbb26d6dda,0,1
842,G00228,2025-02-16,07:59:23,IN,0729a1bbb26d6dda,0,1
843,L00211,2025-02-16,10:23:49,OUT,0729a1bbb26d6dda,0,1
844,G01617,2025-02-16,10:24:4,OUT,0729a1bbb26d6dda,0,1
845,G02029,2025-02-16,10:25:19,OUT,0729a1bbb26d6dda,0,1
846,GEN00642,2025-02-16,10:26:30,OUT,0729a1bbb26d6dda,0,1
847,ML00242,2025-02-16,10:47:38,OUT,0729a1bbb26d6dda,0,1
848,G00523,2025-02-16,10:51:1,OUT,0729a1bbb26d6dda,0,1
849,G00359,2025-02-16,10:52:13,OUT,0729a1bbb26d6dda,0,1
850,GN230363,2025-02-16,10:52:18,OUT,0729a1bbb26d6dda,0,1
851,GN230360,2025-02-16,10:52:23,OUT,0729a1bbb26d6dda,0,1
852,GN230369,2025-02-16,10:52:27,OUT,0729a1bbb26d6dda,0,1
853,G02422,2025-02-16,10:52:48,OUT,0729a1bbb26d6dda,0,1
854,G01181,2025-02-16,10:54:7,OUT,0729a1bbb26d6dda,0,1
855,G01527,2025-02-16,10:54:25,OUT,0729a1bbb26d6dda,0,1
856,L00402,2025-02-16,10:54:30,OUT,0729a1bbb26d6dda,0,1
857,G00402,2025-02-16,10:55:53,OUT,0729a1bbb26d6dda,0,1
858,G01755,2025-02-16,10:55:57,OUT,0729a1bbb26d6dda,0,1
859,L03060,2025-02-16,10:56:2,OUT,0729a1bbb26d6dda,0,1
860,L03082,2025-02-16,10:56:26,OUT,0729a1bbb26d6dda,0,1
861,L00049,2025-02-16,10:56:32,OUT,0729a1bbb26d6dda,0,1
862,G00132,2025-02-16,10:57:43,OUT,0729a1bbb26d6dda,0,1
863,G03190,2025-02-16,10:59:39,OUT,0729a1bbb26d6dda,0,1
864,L02762,2025-02-16,11:00:42,OUT,0729a1bbb26d6dda,0,1
865,G00873,2025-02-16,11:00:59,OUT,0729a1bbb26d6dda,0,1
866,GN230638,2025-02-16,11:01:24,OUT,0729a1bbb26d6dda,0,1
867,G02964,2025-02-16,11:01:35,OUT,0729a1bbb26d6dda,0,1
868,L01108,2025-02-16,11:02:34,OUT,0729a1bbb26d6dda,0,1
869,G01224,2025-02-16,11:02:39,OUT,0729a1bbb26d6dda,0,1
870,G02412,2025-02-16,11:02:47,OUT,0729a1bbb26d6dda,0,1
871,G01043,2025-02-16,11:02:53,OUT,0729a1bbb26d6dda,0,1
872,G00930,2025-02-16,11:04:23,OUT,0729a1bbb26d6dda,0,1
873,L00062,2025-02-16,11:04:34,OUT,0729a1bbb26d6dda,0,1
874,G02376,2025-02-16,11:04:42,OUT,0729a1bbb26d6dda,0,1
875,GN230266,2025-02-16,11:05:6,OUT,0729a1bbb26d6dda,0,1
876,G02835,2025-02-16,11:05:31,OUT,0729a1bbb26d6dda,0,1
877,L01218,2025-02-16,11:05:37,OUT,0729a1bbb26d6dda,0,1
878,L00169,2025-02-16,11:05:41,OUT,0729a1bbb26d6dda,0,1
879,L00561,2025-02-16,11:05:51,OUT,0729a1bbb26d6dda,0,1
880,G00496,2025-02-16,11:05:55,OUT,0729a1bbb26d6dda,0,1
881,G01908,2025-02-16,11:06:36,OUT,0729a1bbb26d6dda,0,1
882,G01760,2025-02-16,11:06:42,OUT,0729a1bbb26d6dda,0,1
883,GN231207,2025-02-16,11:06:51,OUT,0729a1bbb26d6dda,0,1
884,GN230253,2025-02-16,11:07:12,OUT,0729a1bbb26d6dda,0,1
885,GN230257,2025-02-16,11:10:47,OUT,0729a1bbb26d6dda,0,1
886,GN230257,2025-02-16,11:11:11,OUT,0729a1bbb26d6dda,0,1
887,G03222,2025-02-16,11:11:17,OUT,0729a1bbb26d6dda,0,1
888,G03297,2025-02-16,11:11:24,OUT,0729a1bbb26d6dda,0,1
889,L02517,2025-02-16,11:13:4,OUT,0729a1bbb26d6dda,0,1
890,GN230932,2025-02-16,11:13:10,OUT,0729a1bbb26d6dda,0,1
891,G01732,2025-02-16,11:13:19,OUT,0729a1bbb26d6dda,0,1
892,L03217,2025-02-16,11:13:23,OUT,0729a1bbb26d6dda,0,1
893,GN230665,2025-02-16,11:19:16,OUT,0729a1bbb26d6dda,0,1
894,L02475,2025-02-16,11:19:22,OUT,0729a1bbb26d6dda,0,1
895,L02801,2025-02-16,11:20:19,OUT,0729a1bbb26d6dda,0,1
896,G00775,2025-02-16,11:20:27,OUT,0729a1bbb26d6dda,0,1
897,L02571,2025-02-16,11:20:54,OUT,0729a1bbb26d6dda,0,1
898,L01076,2025-02-16,11:21:0,OUT,0729a1bbb26d6dda,0,1
899,G03038,2025-02-16,11:27:24,OUT,0729a1bbb26d6dda,0,1
900,G00964,2025-02-16,11:29:41,OUT,0729a1bbb26d6dda,0,1
901,G00001,2025-02-16,11:29:45,OUT,0729a1bbb26d6dda,0,1
902,G02298,2025-02-16,11:38:45,OUT,0729a1bbb26d6dda,0,1
903,L00603,2025-02-16,11:42:42,OUT,0729a1bbb26d6dda,0,1
904,GN230212,2025-02-16,11:49:50,OUT,0729a1bbb26d6dda,0,1
905,GN230222,2025-02-16,11:50:20,OUT,0729a1bbb26d6dda,0,1
906,G02936,2025-02-16,11:54:29,OUT,0729a1bbb26d6dda,0,1
907,G01125,2025-02-16,11:54:49,OUT,0729a1bbb26d6dda,0,1
908,L02749,2025-02-16,11:58:31,OUT,0729a1bbb26d6dda,0,1
909,GN230966,2025-02-16,11:58:36,OUT,0729a1bbb26d6dda,0,1
910,GN230365,2025-02-16,11:58:42,OUT,0729a1bbb26d6dda,0,1
911,G01161,2025-02-16,11:59:1,OUT,0729a1bbb26d6dda,0,1
912,G01168,2025-02-16,11:59:19,OUT,0729a1bbb26d6dda,0,1
913,G00483,2025-02-16,11:59:29,OUT,0729a1bbb26d6dda,0,1
914,G01245,2025-02-16,11:59:48,OUT,0729a1bbb26d6dda,0,1
915,GN230754,2025-02-16,12:00:41,OUT,0729a1bbb26d6dda,0,1
916,G00669,2025-02-16,12:00:54,OUT,0729a1bbb26d6dda,0,1
917,L02262,2025-02-16,12:02:34,OUT,0729a1bbb26d6dda,0,1
918,G00338,2025-02-16,12:02:39,OUT,0729a1bbb26d6dda,0,1
919,G01727,2025-02-16,12:09:50,OUT,0729a1bbb26d6dda,0,1
920,L02738,2025-02-16,12:09:54,OUT,0729a1bbb26d6dda,0,1
921,G01617,2025-02-16,12:12:3,OUT,0729a1bbb26d6dda,0,1
922,G00307,2025-02-16,12:18:11,OUT,0729a1bbb26d6dda,0,1
923,L01320,2025-02-16,12:18:15,OUT,0729a1bbb26d6dda,0,1
924,G03012,2025-02-16,12:19:6,OUT,0729a1bbb26d6dda,0,1
925,L00476,2025-02-16,12:22:0,OUT,0729a1bbb26d6dda,0,1
926,G01161,2025-02-16,12:22:4,OUT,0729a1bbb26d6dda,0,1
927,G00301,2025-02-23,05:11:36,IN,0729a1bbb26d6dda,0,1
928,GN230266,2025-02-23,05:44:43,IN,0729a1bbb26d6dda,0,1
929,L02517,2025-02-23,05:53:0,IN,0729a1bbb26d6dda,0,1
930,GN230932,2025-02-23,05:53:10,IN,0729a1bbb26d6dda,0,1
931,GN231207,2025-02-23,06:18:45,IN,0729a1bbb26d6dda,0,1
932,G00151,2025-02-23,06:27:15,IN,0729a1bbb26d6dda,0,1
933,M02964,2025-02-23,06:28:22,IN,0729a1bbb26d6dda,0,1
934,L02623,2025-02-23,06:53:49,IN,0729a1bbb26d6dda,0,1
935,GN230365,2025-02-23,06:55:11,IN,0729a1bbb26d6dda,0,1
936,GN230361,2025-02-23,06:55:22,IN,0729a1bbb26d6dda,0,1
937,L00287,2025-02-23,06:59:32,IN,0729a1bbb26d6dda,0,1
938,GN230932,2025-02-23,07:00:48,IN,0729a1bbb26d6dda,0,1
939,GN231019,2025-02-23,07:04:40,IN,0729a1bbb26d6dda,0,1
940,G00866,2025-02-23,07:18:30,IN,0729a1bbb26d6dda,0,1
941,G00249,2025-02-23,07:21:47,IN,0729a1bbb26d6dda,0,1
942,G01043,2025-02-23,07:22:8,IN,0729a1bbb26d6dda,0,1
943,L02946,2025-02-23,07:22:39,IN,0729a1bbb26d6dda,0,1
944,GN231378,2025-02-23,07:22:44,IN,0729a1bbb26d6dda,0,1
945,L02956,2025-02-23,07:22:49,IN,0729a1bbb26d6dda,0,1
946,G02860,2025-02-23,07:22:54,IN,0729a1bbb26d6dda,0,1
947,L01851,2025-02-23,07:23:5,IN,0729a1bbb26d6dda,0,1
948,L02974,2025-02-23,07:23:10,IN,0729a1bbb26d6dda,0,1
949,L00435,2025-02-23,07:23:13,IN,0729a1bbb26d6dda,0,1
950,L01666,2025-02-23,07:23:18,IN,0729a1bbb26d6dda,0,1
951,G01148,2025-02-23,07:23:30,IN,0729a1bbb26d6dda,0,1
952,G01181,2025-02-23,07:25:20,IN,0729a1bbb26d6dda,0,1
953,L00218,2025-02-23,10:48:6,OUT,0729a1bbb26d6dda,0,1
954,G01887,2025-02-23,10:48:14,OUT,0729a1bbb26d6dda,0,1
955,G01070,2025-02-23,10:48:21,OUT,0729a1bbb26d6dda,0,1
956,L01655,2025-02-23,10:48:25,OUT,0729a1bbb26d6dda,0,1
957,G01972,2025-02-23,10:48:28,OUT,0729a1bbb26d6dda,0,1
958,GN231010,2025-02-23,10:48:59,OUT,0729a1bbb26d6dda,0,1
959,GN231026,2025-02-23,10:49:3,OUT,0729a1bbb26d6dda,0,1
960,GN230241,2025-02-23,10:50:3,OUT,0729a1bbb26d6dda,0,1
961,L01851,2025-02-23,10:51:27,OUT,0729a1bbb26d6dda,0,1
962,GN231378,2025-02-23,10:51:45,OUT,0729a1bbb26d6dda,0,1
963,G02860,2025-02-23,10:51:48,OUT,0729a1bbb26d6dda,0,1
964,L02956,2025-02-23,10:51:52,OUT,0729a1bbb26d6dda,0,1
965,L02974,2025-02-23,10:52:37,OUT,0729a1bbb26d6dda,0,1
966,L01666,2025-02-23,10:54:0,OUT,0729a1bbb26d6dda,0,1
967,G03297,2025-02-23,10:54:11,OUT,0729a1bbb26d6dda,0,1
968,G03188,2025-02-23,10:54:16,OUT,0729a1bbb26d6dda,0,1
969,G01140,2025-02-23,10:56:24,OUT,0729a1bbb26d6dda,0,1
970,L02714,2025-02-23,10:56:31,OUT,0729a1bbb26d6dda,0,1
971,L02816,2025-02-23,10:56:35,OUT,0729a1bbb26d6dda,0,1
972,GN230383,2025-02-23,10:57:0,OUT,0729a1bbb26d6dda,0,1
973,G01148,2025-02-23,10:58:2,OUT,0729a1bbb26d6dda,0,1
974,GN231029,2025-02-23,10:58:56,OUT,0729a1bbb26d6dda,0,1
975,G02298,2025-02-23,10:59:19,OUT,0729a1bbb26d6dda,0,1
976,GN230361,2025-02-23,11:01:7,OUT,0729a1bbb26d6dda,0,1
977,GN230365,2025-02-23,11:01:12,OUT,0729a1bbb26d6dda,0,1
978,GN230932,2025-02-23,11:01:25,OUT,0729a1bbb26d6dda,0,1
979,G00228,2025-02-23,11:01:37,OUT,0729a1bbb26d6dda,0,1
980,G02129,2025-02-23,11:02:32,OUT,0729a1bbb26d6dda,0,1
981,G01629,2025-02-23,11:04:1,OUT,0729a1bbb26d6dda,0,1
982,G01028,2025-02-23,11:04:8,OUT,0729a1bbb26d6dda,0,1
983,L02946,2025-02-23,11:04:53,OUT,0729a1bbb26d6dda,0,1
984,L01218,2025-02-23,11:05:14,OUT,0729a1bbb26d6dda,0,1
985,L00049,2025-02-23,11:05:23,OUT,0729a1bbb26d6dda,0,1
986,L02475,2025-02-23,11:06:56,OUT,0729a1bbb26d6dda,0,1
987,L03086,2025-02-23,11:07:14,OUT,0729a1bbb26d6dda,0,1
988,G03190,2025-02-23,11:08:4,OUT,0729a1bbb26d6dda,0,1
989,L00435,2025-02-23,11:09:22,OUT,0729a1bbb26d6dda,0,1
990,L02623,2025-02-23,11:09:26,OUT,0729a1bbb26d6dda,0,1
991,L02180,2025-02-23,11:10:0,OUT,0729a1bbb26d6dda,0,1
992,G00439,2025-02-23,11:10:6,OUT,0729a1bbb26d6dda,0,1
993,L02033,2025-02-23,11:11:16,OUT,0729a1bbb26d6dda,0,1
994,G00151,2025-02-23,11:12:7,OUT,0729a1bbb26d6dda,0,1
995,GN230338,2025-02-23,11:12:18,OUT,0729a1bbb26d6dda,0,1
996,G02029,2025-02-23,11:12:26,OUT,0729a1bbb26d6dda,0,1
997,G00523,2025-02-23,11:12:33,OUT,0729a1bbb26d6dda,0,1
998,G01031,2025-02-23,11:13:33,OUT,0729a1bbb26d6dda,0,1
999,GN230257,2025-02-23,11:13:40,OUT,0729a1bbb26d6dda,0,1
1000,G01181,2025-02-23,11:13:50,OUT,0729a1bbb26d6dda,0,1
1001,G02690,2025-02-23,11:16:37,OUT,0729a1bbb26d6dda,0,1
1002,G00301,2025-03-02,05:08:18,IN,0729a1bbb26d6dda,0,1
1003,GN231207,2025-03-02,05:19:34,IN,0729a1bbb26d6dda,0,1
1004,G00873,2025-03-02,05:47:4,IN,0729a1bbb26d6dda,0,1
1005,G03222,2025-03-02,05:50:23,IN,0729a1bbb26d6dda,0,1
1006,GN230266,2025-03-02,05:59:8,IN,0729a1bbb26d6dda,0,1
1007,GN230932,2025-03-02,06:00:15,IN,0729a1bbb26d6dda,0,1
1008,L03217,2025-03-02,06:02:26,IN,0729a1bbb26d6dda,0,1
1009,G01732,2025-03-02,06:02:34,IN,0729a1bbb26d6dda,0,1
1010,L02517,2025-03-02,06:04:46,IN,0729a1bbb26d6dda,0,1
1011,GN230665,2025-03-02,06:06:21,IN,0729a1bbb26d6dda,0,1
1012,L02475,2025-03-02,06:06:47,IN,0729a1bbb26d6dda,0,1
1013,L02801,2025-03-02,06:15:5,IN,0729a1bbb26d6dda,0,1
1014,L01076,2025-03-02,06:15:10,IN,0729a1bbb26d6dda,0,1
1015,L02571,2025-03-02,06:15:18,IN,0729a1bbb26d6dda,0,1
1016,L01730,2025-03-02,06:19:3,IN,0729a1bbb26d6dda,0,1
1017,L02212,2025-03-02,06:19:19,IN,0729a1bbb26d6dda,0,1
1018,G00132,2025-03-02,06:20:58,IN,0729a1bbb26d6dda,0,1
1019,G00775,2025-03-02,06:21:56,IN,0729a1bbb26d6dda,0,1
1020,G00775,2025-03-02,06:22:1,IN,0729a1bbb26d6dda,0,1
1021,G01887,2025-03-02,06:22:14,IN,0729a1bbb26d6dda,0,1
1022,G00001,2025-03-02,06:29:53,IN,0729a1bbb26d6dda,0,1
1023,L00134,2025-03-02,06:31:19,IN,0729a1bbb26d6dda,0,1
1024,G01705,2025-03-02,06:31:24,IN,0729a1bbb26d6dda,0,1
1025,L01382,2025-03-02,06:32:7,IN,0729a1bbb26d6dda,0,1
1026,G03188,2025-03-02,06:32:53,IN,0729a1bbb26d6dda,0,1
1027,G01816,2025-03-02,06:32:58,IN,0729a1bbb26d6dda,0,1
1028,G02964,2025-03-02,06:33:42,IN,0729a1bbb26d6dda,0,1
1029,GN230638,2025-03-02,06:34:3,IN,0729a1bbb26d6dda,0,1
1030,M03787,2025-03-02,06:35:33,IN,0729a1bbb26d6dda,0,1
1031,G03038,2025-03-02,06:37:20,IN,0729a1bbb26d6dda,0,1
1032,G02298,2025-03-02,06:38:3,IN,0729a1bbb26d6dda,0,1
1033,L02823,2025-03-02,06:39:35,IN,0729a1bbb26d6dda,0,1
1034,L00402,2025-03-02,06:39:45,IN,0729a1bbb26d6dda,0,1
1035,G00237,2025-03-02,06:39:52,IN,0729a1bbb26d6dda,0,1
1036,G01421,2025-03-02,06:40:45,IN,0729a1bbb26d6dda,0,1
1037,L01666,2025-03-02,06:41:10,IN,0729a1bbb26d6dda,0,1
1038,G01031,2025-03-02,06:41:58,IN,0729a1bbb26d6dda,0,1
1039,G01443,2025-03-02,06:42:23,IN,0729a1bbb26d6dda,0,1
1040,G01031,2025-03-02,06:42:27,IN,0729a1bbb26d6dda,0,1
1041,GN230383,2025-03-02,06:42:33,IN,0729a1bbb26d6dda,0,1
1042,L00169,2025-03-02,06:44:56,IN,0729a1bbb26d6dda,0,1
1043,G01908,2025-03-02,06:45:2,IN,0729a1bbb26d6dda,0,1
1044,G02746,2025-03-02,06:45:58,IN,0729a1bbb26d6dda,0,1
1045,L00561,2025-03-02,06:48:34,IN,0729a1bbb26d6dda,0,1
1046,G00496,2025-03-02,06:48:41,IN,0729a1bbb26d6dda,0,1
1047,L02262,2025-03-02,07:03:40,IN,0729a1bbb26d6dda,0,1
1048,G00338,2025-03-02,07:03:49,IN,0729a1bbb26d6dda,0,1
1049,G00912,2025-03-02,07:05:21,IN,0729a1bbb26d6dda,0,1
1050,G01181,2025-03-02,07:05:40,IN,0729a1bbb26d6dda,0,1
1051,L02956,2025-03-02,07:05:59,IN,0729a1bbb26d6dda,0,1
1052,G00866,2025-03-02,07:06:4,IN,0729a1bbb26d6dda,0,1
1053,L03110,2025-03-02,07:07:30,IN,0729a1bbb26d6dda,0,1
